"정류소번호","정류소명","Y좌표","X좌표","도로명주소","housePop","comPop","billaPop","aptPop","numUniv","numHsch","numMsch","numHosp","bsst_ars_no","sum_ride_pasgr","sum_alight_pasgr","sum_pasgr","numSubw"
1515,"서울성곽.성대후문",37.5892577,126.9896321,"대한민국 서울특별시 종로구 와룡공원길",1298.83,435.72053,69,0,1,0,0,0,1515,1136,21,1157,0
1516,"빨래터",37.5826599,126.9893714,"대한민국 서울특별시 종로구 창덕궁길",1946.65,571.46063,816,0,0,2,1,2,1516,2334,2383,4717,0
1517,"세검초등학교",37.60425228,126.9614908,"대한민국 서울특별시 종로구 진흥로",2576.55,957.32194,1115,357,0,0,0,3,1517,492,218,710,0
1518,"삼청동주민센터",37.58426383,126.9819072,"대한민국 서울특별시 종로구 삼청로",1812.04,1467.79854,114,0,0,0,0,2,1518,14600,116,14716,0
1519,"통인시장",37.58045307,126.9687504,"대한민국 서울특별시 종로구 필운대로",4924.98,4134.82966,2031,41,1,1,1,9,1519,7175,144,7319,0
1520,"양현관",37.58979142,126.9936044,"대한민국 서울특별시 종로구 명륜길",4539.98,1813.41073,1018,55,1,1,0,3,1520,10747,43,10790,0
1521,"국민생활관",37.58974563,126.998862,"대한민국 서울특별시 종로구 혜화동 혜화로",5133.62,3197.20624,1907,292,0,3,1,8,1521,21251,1822,23073,0
1522,"오거리",37.60706212,126.9622629,"대한민국 서울특별시 종로구 평창동 평창길",2157.84,851.48965,810,208,0,0,0,3,1522,59,841,900,0
1523,"경희궁자이2.3단지",37.56878711,126.9640686,"대한민국 서울특별시 종로구 통일로",4225.32,8143.29413,406,215,2,1,2,12,1523,2132,1769,3901,0
1524,"창신쌍용2단지.한성대후문",37.5812648,127.0127581,"대한민국 서울특별시 종로구 낙산길",5922.83,1767.53515,157,3445,1,2,1,1,1524,25159,239,25398,1
1525,"통일부",37.58759481,126.9859477,"대한민국 서울특별시 종로구 와룡공원길",385.17,2029.8262,61,0,1,0,1,1,1525,1203,107,1310,0
1526,"원서고개",37.58308055,126.9878088,"대한민국 서울특별시 종로구 창덕궁길",2427.63,893.97218,863,0,0,2,1,3,1526,2795,4870,7665,0
1528,"종로5가입구",37.57174724,126.9975411,"대한민국 서울특별시 종로구 창경궁로",813.84,21217.67518,8,298,0,0,0,10,1528,1331,2092,3423,1
1529,"삼청파출소",37.58181366,126.981251,"대한민국 서울특별시 종로구 삼청로",1726.39,1878.4355,66,0,0,0,0,4,1529,8613,264,8877,0
1530,"오거리",37.57949632,126.9695411,"대한민국 서울특별시 종로구 자하문로9길",4216.21,5005.37346,1328,69,1,1,1,12,1530,2803,386,3189,0
1531,"명륜시장.성대후문",37.58851105,126.9952543,"대한민국 서울특별시 종로구 명륜길",4842.55,3032.95842,1341,120,1,1,0,4,1531,27313,282,27595,0
1532,"혜화초등학교",37.58725323,126.9998517,"대한민국 서울특별시 종로구 혜화동 혜화로",4527.5,4703.03269,1241,752,0,0,1,13,1532,7509,4043,11552,0
1533,"청련사입구",37.60798038,126.9624312,"대한민국 서울특별시 종로구 평창동 평창길",2043.25,616.1039,693,289,0,0,0,2,1533,81,924,1005,0
1534,"영천시장",37.57000501,126.9628352,"대한민국 서울특별시 종로구 통일로",5680.35,4013.16726,913,703,1,1,2,10,1534,11617,4598,16215,0
1535,"명신초.삼선푸르지오.힐스테이트",37.58210621,127.0145563,"대한민국 서울특별시 종로구 낙산길",6160.18,825.56087,411,3708,1,2,1,2,1535,8394,142,8536,1
1536,"감사원",37.58621065,126.9852901,"대한민국 서울특별시 종로구 북촌로",949.17,2179.33541,122,0,1,1,1,1,1536,11935,286,12221,0
1537,"중앙중고",37.58309218,126.9869653,"대한민국 서울특별시 종로구 창덕궁길",2927.65,1074.04194,899,0,0,2,1,3,1537,3648,3904,7552,0
1538,"인왕빌딩",37.60792833,126.9577443,"대한민국 서울특별시 종로구 진흥로",1891.47,709.34736,865,299,0,0,0,2,1538,421,204,625,0
1539,"종묘공원",37.57063493,126.9933305,"대한민국 서울특별시 종로구 종로",923.82,20458.80781,0,64,0,0,0,15,1539,2532,2831,5363,9
1540,"국립민속박물관",37.57925518,126.9795534,"대한민국 서울특별시 종로구 삼청로",656.11,1157.43237,12,0,0,1,1,4,1540,6264,965,7229,0
1541,"새마을금고앞",37.57936877,126.9711466,"대한민국 서울특별시 종로구 자하문로",3420.97,5841.66735,723,69,1,1,1,13,1541,1762,2443,4205,0
1542,"새마을금고",37.58773706,126.9965181,"대한민국 서울특별시 종로구 성균관로",5702.14,3708.08043,1542,752,1,0,0,7,1542,14448,409,14857,0
1543,"혜화우체국",37.58603766,127.0006137,"대한민국 서울특별시 종로구 혜화동 혜화로",3732.33,5751.87691,879,752,1,1,1,13,1543,4746,15016,19762,0
1544,"언덕앞",37.60895398,126.9637922,"대한민국 서울특별시 종로구 평창동 평창11길",1574.79,216.11416,563,81,0,0,0,0,1544,141,982,1123,0
1545,"경희궁자이4단지",37.57070222,126.9621148,"대한민국 서울특별시 종로구 통일로",6172.97,3704.56182,1124,1100,1,1,2,10,1545,5808,4655,10463,0
1546,"종로센트레빌후문.e편한세상보문아파트",37.58177439,127.0161855,"대한민국 서울특별시 성북구 낙산길",7251.68,1014.80233,622,3088,0,0,1,2,1546,3798,216,4014,1
1547,"사우디대사관앞.경남빌라",37.58410567,126.9850312,"대한민국 서울특별시 종로구 북촌로",2334.17,2637.75099,402,0,1,2,1,2,1547,2658,190,2848,0
1548,"안국선원.삼거리",37.58279098,126.9849941,"대한민국 서울특별시 종로구 북촌로",3174.02,1745.33173,770,0,0,2,1,3,1548,5152,1424,6576,0
1549,"구기터널입구",37.60820461,126.9567769,"대한민국 서울특별시 종로구 진흥로",1636.1,659.30145,727,320,0,0,0,2,1549,2148,650,2798,0
1550,"종로3가.1.3.5호선",37.57107299,126.9921807,"대한민국 서울특별시 종로구 종로1.2.3.4가동 돈화문로",945.98,21328.50249,0,0,0,0,0,15,1550,25694,17894,43588,9
1551,"경복궁",37.57695016,126.9793378,"대한민국 서울특별시 종로구 삼청로",746.12,10930.1637,2,438,0,2,1,7,1551,2333,5658,7991,0
1552,"경복궁역",37.57667748,126.9722765,"대한민국 서울특별시 종로구 사직로",2363.87,19059.60528,196,720,0,0,0,11,1552,7256,16312,23568,1
1553,"소나무집",37.61127707,126.9641105,"대한민국 서울특별시 종로구 평창동 평창길",758.14,62.89154,131,39,0,0,0,0,1553,217,1422,1639,0
1554,"독립문역3번출구",37.57287848,126.9597453,"대한민국 서울특별시 종로구 통일로",6909.98,2553.37655,903,3214,0,1,1,9,1554,15877,10123,26000,1
1555,"청룡사.보문파크뷰자이아파트",37.58001895,127.0170071,"대한민국 서울특별시 종로구 동망산길",7298.75,1555.10526,1088,1788,0,1,0,3,1555,9404,599,10003,1
1556,"북촌한옥마을.돈미약국",37.58159973,126.9849422,"대한민국 서울특별시 종로구 북촌로",3247.13,2184.85614,804,0,0,2,0,7,1556,7943,896,8839,0
1557,"마트앞",37.60690142,126.9586669,"대한민국 서울특별시 종로구 진흥로",2171.26,749.00197,854,361,0,0,0,2,1557,2166,1965,4131,0
1558,"창덕궁",37.57608925,126.99062,"대한민국 서울특별시 종로구 종로1.2.3.4가동 돈화문로",1299.86,13506.66606,0,355,1,0,0,8,1558,1262,2927,4189,0
1561,"아름다운실버",37.61201006,126.9654637,"대한민국 서울특별시 종로구 평창동 평창길",849.8,81.69984,153,39,0,0,0,0,1561,81,362,443,0
1562,"독립문초등학교",37.57384748,126.9607207,"대한민국 서울특별시 종로구 통일로12길",5877.76,2512.70842,1257,2191,0,1,1,9,1562,2032,3421,5453,1
1563,"종로센트레빌아파트",37.58035344,127.0156927,"대한민국 서울특별시 종로구 동망산길",6180.23,725.9721,576,2596,0,1,1,3,1563,3570,2819,6389,1
1564,"가회동주민센터",37.57993901,126.9848497,"대한민국 서울특별시 종로구 북촌로",2637.85,8160.71931,534,0,0,2,1,11,1564,3208,1127,4335,1
1565,"문방구",37.60626861,126.9579797,"대한민국 서울특별시 종로구 구기동 진흥로22길",2289,766.15569,907,423,0,0,0,2,1565,22,74,96,0
1566,"원남로터리",37.57623737,126.9975115,"대한민국 서울특별시 종로구 창경궁로",888.36,8487.76616,165,0,0,0,0,5,1566,999,2986,3985,0
1567,"보현산신각",37.61348252,126.9657791,"대한민국 서울특별시 종로구 평창동 평창5길",564.11,67.46172,94,0,0,0,0,0,1567,121,551,672,0
1568,"천사유치원",37.57464802,126.9618604,"대한민국 서울특별시 종로구 통일로12길",4156.1,2117.65321,1352,1355,0,1,1,6,1568,3445,9061,12506,1
1569,"쌍용아파트입구.창신역",37.58051123,127.0149636,"대한민국 서울특별시 종로구 동망산길",6612.18,700.02827,547,3454,0,2,1,3,1569,5074,10388,15462,1
1570,"아름다운가게.정독도서관",37.57889917,126.985022,"대한민국 서울특별시 종로구 북촌로",1729.01,11759.15567,271,0,1,2,1,12,1570,4642,4494,9136,1
1571,"산정빌라",37.60515199,126.9574922,"대한민국 서울특별시 종로구 홍지문길",2059.5,1485.44693,839,330,1,1,1,2,1571,86,410,496,0
1572,"이화사거리",37.57646986,127.0020107,"대한민국 서울특별시 종로구 대학로",1906.11,7898.17054,600,0,1,0,1,4,1572,2898,14979,17877,0
1573,"혜원사",37.61431026,126.9676873,"대한민국 서울특별시 종로구 평창동 평창길",635.81,68.07864,83,0,0,0,0,0,1573,73,374,447,0
1574,"무악현대아파트후문",37.57630608,126.962001,"대한민국 서울특별시 종로구 통일로12길",3399.32,983.38083,1045,1467,0,1,1,3,1574,3166,10571,13737,0
1576,"헌법재판소.안국역",37.57755843,126.9856756,"대한민국 서울특별시 종로구 북촌로",1335.73,14472.73371,128,0,1,2,1,12,1576,2921,19090,22011,1
1577,"청구빌라",37.60461026,126.956984,"대한민국 서울특별시 종로구 홍지문길",1950.3,1930.8635,812,330,1,1,1,1,1577,457,4086,4543,0
1578,"서울대장례식장",37.57811888,126.999503,"대한민국 서울특별시 종로구 대학로",1155.94,8273.58728,523,0,1,0,1,3,1578,347,5659,6006,0
1580,"화인빌라",37.61293453,126.9685386,"대한민국 서울특별시 종로구 평창동 평창길",939.7,103.71642,117,0,0,0,0,0,1580,221,684,905,0
1581,"넓은마당",37.57527281,126.962888,"대한민국 서울특별시 종로구 인왕산로1길",3653.41,1459.57131,1332,1149,0,1,1,3,1581,2983,9980,12963,0
1582,"창신초등학교",37.5769032,127.0153886,"대한민국 서울특별시 종로구 지봉로",6911.9,1636.53962,756,1326,0,1,0,8,1582,5142,2848,7990,1
1583,"수운회관",37.57515983,126.9865172,"대한민국 서울특별시 종로구 종로1.2.3.4가동 삼일대로",1502.43,24319.91478,13,504,2,1,0,20,1583,914,3152,4066,1
1584,"상명대후문",37.60402558,126.9573354,"대한민국 서울특별시 종로구 홍지문길",1944.49,1991.34689,824,330,1,1,1,1,1584,1302,4521,5823,0
1586,"힐탑",37.61160556,126.9690206,"대한민국 서울특별시 종로구 평창동 평창길",1348.61,109.73899,245,174,0,0,0,0,1586,121,538,659,0
1587,"신학대학교총회본부",37.57397631,126.9634446,"대한민국 서울특별시 종로구 행촌동 인왕산로1가길",4703.22,2430.69828,1475,1001,0,1,1,6,1587,329,2241,2570,0
1589,"낙원상가",37.57367762,126.9872919,"대한민국 서울특별시 종로구 종로1.2.3.4가동 삼일대로",1646.55,22189.98905,0,504,2,0,0,23,1589,2548,7106,9654,1
1590,"완성빌라",37.60340209,126.9575011,"대한민국 서울특별시 종로구 홍지문길",2088.39,2030.00635,872,330,1,1,1,2,1590,897,1687,2584,0
1591,"장례식장",37.5805554,126.997431,"대한민국 서울특별시 종로구 창경궁로",1362.48,7165.59718,389,0,0,0,0,4,1591,550,793,1343,0
1592,"혜화역1번출구",37.58345422,127.0019407,"대한민국 서울특별시 종로구 대학로",2706.75,10622.07188,837,602,1,1,1,14,1592,43316,6288,49604,1
1593,"파라과이대사관",37.61240596,126.9699479,"대한민국 서울특별시 종로구 평창동 평창길",1085.97,121.54647,129,30,0,0,0,0,1593,79,234,313,0
1594,"한국사회과학자료원",37.57363321,126.9641433,"대한민국 서울특별시 종로구 인왕산로1길",4859.85,2236.54303,1486,1282,0,1,1,3,1594,3149,8470,11619,0
1595,"동묘역",37.57269435,127.0142454,"대한민국 서울특별시 종로구 왕산로",5208.77,13070.19655,239,1154,0,0,0,16,1595,3359,10937,14296,4
1596,"금강제화",37.57054454,126.9874384,"대한민국 서울특별시 종로구 종로1.2.3.4가동 삼일대로",935.36,36394.64031,0,149,0,0,0,29,1596,8884,11352,20236,0
1597,"경진빌라",37.60200372,126.9578304,"대한민국 서울특별시 종로구 홍지문길",1801.13,2016.41309,786,263,1,1,1,2,1597,268,264,532,0
1598,"성균관대학교앞",37.58330826,126.9993659,"대한민국 서울특별시 종로구 창경궁로",2868.11,12056.65263,356,637,0,0,1,13,1598,560,3750,4310,1
1599,"광화문한국통신.KT",37.57190187,126.9773172,"대한민국 서울특별시 종로구 세종대로",215.37,42603.45061,0,120,0,0,0,22,1599,29069,4627,33696,1
1607,"임마누엘제4천사의집",37.61340635,126.9707008,"대한민국 서울특별시 종로구 평창동 평창길",970.81,158.47201,90,0,0,0,0,0,1607,251,476,727,0
1667,"종로문화센터",37.57464708,126.9646262,"대한민국 서울특별시 종로구 인왕산로1길",4236.85,1510.56193,1465,1282,0,1,1,0,1667,449,863,1312,0
1682,"동대문역.2번출구",37.57204945,127.0117218,"대한민국 서울특별시 종로구 왕산로",4480.83,23212.90497,320,944,0,0,0,18,1682,5872,19756,25628,4
1683,"종각역YMCA",37.57033935,126.9850715,"대한민국 서울특별시 종로구 종로",543.59,43711.36289,0,203,0,0,0,31,1683,19852,15209,35061,1
1684,"서교빌라",37.60198906,126.9571554,"대한민국 서울특별시 종로구 홍지문길",1550.6,1935.78432,630,263,1,1,1,2,1684,165,659,824,0
1685,"적선동.경복궁역",37.57707221,126.9724733,"대한민국 서울특별시 종로구 자하문로",1912.65,16736.19842,189,260,0,0,0,9,1685,13264,6300,19564,1
1686,"연건동",37.57612566,127.000745,"대한민국 서울특별시 종로구 대학로",1637.64,11412.39368,517,0,1,0,1,5,1686,2195,4826,7021,0
1697,"성대입구",37.5832668,126.998853,"대한민국 서울특별시 종로구 창경궁로",2869.25,11818.87424,350,637,0,0,0,12,1697,204,284,488,1
1698,"무애사",37.61390043,126.9718458,"대한민국 서울특별시 종로구 평창동 평창길",987.15,317.91207,82,0,0,0,0,0,1698,214,421,635,0
1699,"단군성전앞",37.57556009,126.9653175,"대한민국 서울특별시 종로구 사직동 산1-53",3917.65,1621.67902,1412,1254,1,1,1,0,1699,345,606,951,0
1702,"동대문종합시장",37.57117606,127.00614,"대한민국 서울특별시 종로구 청계천로",1470.41,25571.39765,121,10,0,0,0,19,1702,5010,7163,12173,5
1714,"상명초등학교",37.60092381,126.9567154,"대한민국 서울특별시 종로구 홍지문길",1187.78,2018.95492,415,149,1,1,1,3,1714,117,386,503,0
1720,"법련사",37.57658798,126.9796651,"대한민국 서울특별시 종로구 삼청로",794.21,11832.90803,13,438,0,2,1,8,1720,4375,5227,9602,0
1721,"광화문새마을금고",37.57949309,126.9710277,"대한민국 서울특별시 종로구 자하문로",3499.73,5738.73165,769,69,1,1,1,13,1721,845,3463,4308,0
1722,"성균관대학교",37.58503111,126.9972179,"대한민국 서울특별시 종로구 성균관로",4084.74,5637.76387,765,752,0,0,0,11,1722,101,625,726,0
1723,"제1놀이터",37.61457226,126.9741212,"대한민국 서울특별시 종로구 평창동 평창길",856.71,339.60201,49,0,0,0,0,0,1723,325,656,981,0
1724,"활터앞",37.57681261,126.9653294,"대한민국 서울특별시 종로구 사직동 사직로9길",3104.11,1515.31823,1253,857,1,1,1,0,1724,183,904,1087,0
1725,"종로5가.3번출구",37.57141925,127.0020898,"대한민국 서울특별시 종로구 대학로",1236.47,18993.08278,7,298,0,0,0,18,1725,42224,15449,57673,1
1727,"인사동입구",37.57194702,126.983297,"대한민국 서울특별시 종로구 종로1.2.3.4가동 우정국로",592.05,39797.74721,0,203,0,0,0,27,1727,773,100,873,1
1728,"정독도서관",37.58019153,126.9802007,"대한민국 서울특별시 종로구 삼청로",1147.7,1434.90734,29,0,0,1,1,3,1728,550,8676,9226,0
1729,"오거리",37.57946844,126.9697393,"대한민국 서울특별시 종로구 자하문로9길",3918.87,5289.96336,1126,69,1,1,1,12,1729,162,3329,3491,0
1732,"밀알기도원",37.6163964,126.9757439,"대한민국 서울특별시 종로구 평창동 평창7길",504.06,201.03648,24,0,0,0,0,0,1732,185,354,539,0
1763,"종로1가",37.57035616,126.9804547,"대한민국 서울특별시 종로구 종로",178.23,57512.22498,0,54,0,0,0,27,1763,28564,17520,46084,2
1776,"종로도서관",37.57648423,126.9671252,"대한민국 서울특별시 종로구 사직동 사직로9길",3332.98,3183.09767,792,914,1,1,1,3,1776,2423,2850,5273,0
1790,"종로사우나",37.57380111,126.9877504,"대한민국 서울특별시 종로구 종로1.2.3.4가동 삼일대로",1799.99,23515.17738,0,504,2,0,0,24,1790,6795,914,7709,1
1791,"엄마분식",37.60124243,126.9557163,"대한민국 서울특별시 종로구 홍지문2길",972.21,1753.52608,304,168,1,1,1,2,1791,95,72,167,0
1792,"삼청파출소",37.58164517,126.9813258,"대한민국 서울특별시 종로구 삼청로",1753.42,1939.13728,66,0,0,0,0,4,1792,315,9107,9422,0
1793,"통인시장",37.58033503,126.9687505,"대한민국 서울특별시 종로구 필운대로",4969.49,4206.81326,2027,41,1,1,1,9,1793,640,10164,10804,0
1794,"종로5가역",37.57067136,127.0000249,"대한민국 서울특별시 종로구 청계천로",943.33,22998.54514,15,298,0,0,0,19,1794,20782,22054,42836,1
